DEPTH,BVW,CARB_FLAG,COAL_FLAG,KLOGH,KLOGV,PHIF,RHOFL,RHOMA,RW,SAND_FLAG,SW,TEMP,VSH
3806.0376,0.075195,0,0,0,0,0.139776,0.9,2.66,0.0213338,0,0.538,114.6692,1.4037
3806.19,0.076079,0,0,0,0,0.13807,0.9,2.66,0.0213332,0,0.551,114.6727,1.3777
3806.3424,0.077721,0,0,0,0,0.138636,0.9,2.66,0.0213327,0,0.5606,114.6762,1.3559
3806.4948,0.079679,0,0,0,0,0.140339,0.9,2.66,0.0213321,0,0.5678,114.6798,1.356
3806.6472,0.082044,0,0,0,0,0.143178,0.9,2.66,0.0213315,0,0.573,114.6833,1.3459
3806.7996,0.082642,0,0,0,0,0.145452,0.9,2.66,0.021331,0,0.5682,114.6868,1.3327
3806.952,0.084547,0,0,0,0,0.161343,0.9,2.66,0.0213304,0,0.524,114.6903,1.2864
3807.1044,0.07629,0,0,0,0,0.167038,0.9,2.66,0.0213299,0,0.4567,114.6939,1.2803
3807.2568,0.067758,0,0,0,0,0.158534,0.9,2.66,0.0213293,0,0.4274,114.6974,1.2967
3807.4092,0.061949,0,0,0,0,0.154551,0.9,2.66,0.0213288,0,0.4008,114.7009,1.2733
3807.5616,0.062739,0,0,0,0,0.15795,0.9,2.66,0.0213282,0,0.3972,114.7045,1.2376
3807.714,0.061868,0,0,0,0,0.150578,0.9,2.66,0.0213277,0,0.4109,114.708,1.2219
3807.8664,0.060817,0,0,0,0,0.156243,0.9,2.66,0.0213271,0,0.3892,114.7115,1.2219
3808.0188,0.065792,0,0,0,0,0.176678,0.9,2.66,0.0213266,0,0.3724,114.715,1.2745
3808.1712,0.073826,0,0,0,0,0.180109,0.9,2.66,0.021326,0,0.4099,114.7186,1.3363
3808.3236,0.075797,0,0,0,0,0.180681,0.9,2.66,0.0213255,0,0.4195,114.7221,1.344
3808.476,0.07506,0,0,0,0,0.168766,0.9,2.66,0.0213249,0,0.4448,114.7256,1.3268
3808.6284,0.076035,0,0,0,0,0.157969,0.9,2.66,0.0213244,0,0.4813,114.7292,1.2858
3808.7808,0.077326,0,0,0,0,0.158522,0.9,2.66,0.0213238,0,0.4878,114.7327,1.2811
3808.9332,0.076423,0,0,0,0,0.144337,0.9,2.66,0.0213233,0,0.5295,114.7362,1.2553
3809.0856,0.075476,0,0,0,0,0.142616,0.9,2.66,0.0213227,0,0.5292,114.7398,1.2604
3809.238,0.077392,0,0,0,0,0.155097,0.9,2.66,0.0213222,0,0.499,114.7433,1.2747
3809.3904,0.078561,0,0,0,0,0.152276,0.9,2.66,0.0213216,0,0.5159,114.7468,1.2872
3809.5428,0.079743,0,0,0,0,0.15057,0.9,2.66,0.021321,0,0.5296,114.7503,1.2984
3809.6952,0.080107,0,0,0,0,0.15454,0.9,2.66,0.0213205,0,0.5184,114.7539,1.2891
3809.8476,0.080071,0,0,0,0,0.16022,0.9,2.66,0.0213199,0,0.4998,114.7574,1.2953
3810,0.079263,0,0,0,0,0.159092,0.9,2.66,0.0213194,0,0.4982,114.7609,1.3118
3810.1524,0.07738,0,0,0,0,0.155686,0.9,2.66,0.0213188,0,0.497,114.7645,1.3559
3810.3048,0.077052,0,0,0,0,0.161924,0.9,2.66,0.0213183,0,0.4759,114.768,1.4345
3810.4572,0.076009,0,0,0,0,0.164769,0.9,2.66,0.0213177,0,0.4613,114.7715,1.4147
3810.6096,0.07379,0,0,0,0,0.181228,0.9,2.66,0.0213172,0,0.4072,114.775,1.397
3810.762,0.071508,0,0,0,0,0.205082,0.9,2.66,0.0213166,0,0.3487,114.7786,1.4226
3810.9144,0.066786,0,0,0,0,0.204546,0.9,2.66,0.0213161,0,0.3265,114.7821,1.3838
3811.0668,0.064638,0,0,0,0,0.195467,0.9,2.66,0.0213155,0,0.3307,114.7856,1.3547
3811.2192,0.065658,0,0,0,0,0.204534,0.9,2.66,0.021315,0,0.321,114.7892,1.3685
3811.3716,0.063505,0,0,0,0,0.211355,0.9,2.66,0.0213144,0,0.3005,114.7927,1.3939
3811.524,0.058234,0,0,0,0,0.195475,0.9,2.66,0.0213139,0,0.2979,114.7962,1.3923
3811.6764,0.063654,0,0,0,0,0.184673,0.9,2.66,0.0213133,0,0.3447,114.7998,1.4678
3811.8288,0.068891,0,0,0,0,0.194873,0.9,2.66,0.0213128,0,0.3535,114.8033,1.4916
3811.9812,0.071633,0,0,0,0,0.185807,0.9,2.66,0.0213122,0,0.3855,114.8068,1.4913
3812.1336,0.069161,0,0,0,0,0.159693,0.9,2.66,0.0213117,0,0.4331,114.8103,1.5036
3812.286,0.069015,0,0,0,0,0.147176,0.9,2.66,0.0213111,0,0.4689,114.8139,1.5074
3812.4384,0.076674,0,0,0,0,0.160778,0.9,2.66,0.0213106,0,0.4769,114.8174,1.4547
3812.5908,0.081859,0,0,0,0,0.163065,0.9,2.66,0.02131,0,0.502,114.8209,1.4567
3812.7432,0.081506,0,0,0,0,0.14491,0.9,2.66,0.0213095,0,0.5625,114.8245,1.6311
3812.8956,0.074718,0,0,0,0,0.146021,0.9,2.66,0.0213089,0,0.5117,114.828,1.7431
3813.048,0.070808,0,0,0,0,0.137511,0.9,2.66,0.0213084,0,0.5149,114.8315,1.6695
3813.2004,0.067085,0,0,0,0,0.130123,0.9,2.66,0.0213078,0,0.5155,114.8351,1.6042
3813.3528,0.065609,0,0,0,0,0.132383,0.9,2.66,0.0213072,0,0.4956,114.8386,1.5248
3813.5052,0.0639,0,0,0,0,0.134656,0.9,2.66,0.0213067,0,0.4745,114.8421,1.5222
3813.6576,0.067121,0,0,0,0,0.140901,0.9,2.66,0.0213061,0,0.4764,114.8456,1.5389
3813.81,0.069608,0,0,0,0,0.149421,0.9,2.66,0.0213056,0,0.4659,114.8492,1.5857
3813.9624,0.064299,0,0,0,0,0.139218,0.9,2.66,0.021305,0,0.4619,114.8527,1.5843
3814.1148,0.062034,0,0,0,0,0.1358,0.9,2.66,0.0213045,0,0.4568,114.8562,1.6172
3814.2672,0.064447,0,0,0,0,0.145442,0.9,2.66,0.0213039,0,0.4431,114.8598,1.587
3814.4196,0.06376,0,0,0,0,0.151129,0.9,2.66,0.0213034,0,0.4219,114.8633,1.5177
3814.572,0.061454,0,0,0,0,0.142057,0.9,2.66,0.0213028,0,0.4326,114.8668,1.4739
3814.7244,0.061928,0,0,0,0,0.139208,0.9,2.66,0.0213023,0,0.4449,114.8704,1.4707
3814.8768,0.060474,0,0,0,0,0.139838,0.9,2.66,0.0213017,0,0.4325,114.8739,1.4492
3815.0292,0.060521,0,0,0,0,0.145447,0.9,2.66,0.0213012,0,0.4161,114.8774,1.5037
3815.1816,0.062367,0,0,0,0,0.13978,0.9,2.66,0.0213006,0,0.4462,114.881,1.5874
3815.334,0.06611,0,0,0,0,0.153959,0.9,2.66,0.0213001,0,0.4294,114.8845,1.6114
3815.4864,0.071128,0,0,0,0,0.163624,0.9,2.66,0.0212995,0,0.4347,114.888,1.5869
3815.6388,0.072691,0,0,0,0,0.159664,0.9,2.66,0.021299,0,0.4553,114.8915,1.5386
3815.7912,0.071081,0,0,0,0,0.156255,0.9,2.66,0.0212984,0,0.4549,114.8951,1.5083
3815.9436,0.069844,0,0,0,0,0.154548,0.9,2.66,0.0212979,0,0.4519,114.8986,1.449
3816.096,0.069572,0,0,0,0,0.15795,0.9,2.66,0.0212973,0,0.4405,114.9021,1.3433
3816.2484,0.06571,0,0,0,0,0.153415,0.9,2.66,0.0212968,0,0.4283,114.9057,1.3599
3816.4008,0.064223,0,0,0,0,0.151707,0.9,2.66,0.0212962,0,0.4233,114.9092,1.3513
3816.5532,0.064134,0,0,0,0,0.147733,0.9,2.66,0.0212957,0,0.4341,114.9127,1.3367
3816.7056,0.06299,0,0,0,0,0.138648,0.9,2.66,0.0212951,0,0.4543,114.9163,1.3933
3816.858,0.063942,0,0,0,0,0.143743,0.9,2.66,0.0212946,0,0.4448,114.9198,1.4628
3817.0104,0.062864,0,0,0,0,0.126727,0.9,2.66,0.021294,0,0.4961,114.9233,1.4756
3817.1628,0.059025,0,0,0,0,0.109681,0.9,2.66,0.0212935,0,0.5382,114.9269,1.4259
3817.3152,0.055092,0,0,0,0,0.096041,0.9,2.66,0.0212929,0,0.5736,114.9304,1.4651
3817.4676,0.05877,0,0,0,0,0.112478,0.9,2.66,0.0212924,0,0.5225,114.9339,1.4743
3817.62,0.063041,0,0,0,0,0.123281,0.9,2.66,0.0212918,0,0.5114,114.9375,1.4962
3817.7724,0.069665,0,0,0,0,0.135212,0.9,2.66,0.0212913,0,0.5152,114.941,1.5547
3817.9248,0.080292,0,0,0,0,0.142604,0.9,2.66,0.0212907,0,0.563,114.9445,1.5464
3818.0772,0.080144,0,0,0,0,0.147721,0.9,2.66,0.0212902,0,0.5425,114.9481,1.5204
3818.2296,0.075395,0,0,0,0,0.152267,0.9,2.66,0.0212896,0,0.4951,114.9516,1.4782
3818.382,0.069112,0,0,0,0,0.145463,0.9,2.66,0.0212891,0,0.4751,114.9551,1.4396
3818.5344,0.06264,0,0,0,0,0.138078,0.9,2.66,0.0212885,0,0.4537,114.9586,1.4711
3818.6868,0.064246,0,0,0,0,0.134664,0.9,2.66,0.0212879,0,0.4771,114.9622,1.5
3818.8392,0.070228,0,0,0,0,0.122743,0.9,2.66,0.0212874,0,0.5722,114.9657,1.4202
3818.9916,0.070747,0,0,0,0,0.128402,0.9,2.66,0.0212868,0,0.551,114.9692,1.395
3819.144,0.072607,0,0,0,0,0.132949,0.9,2.66,0.0212863,0,0.5461,114.9728,1.4431
3819.2964,0.076917,0,0,0,0,0.127848,0.9,2.66,0.0212857,0,0.6016,114.9763,1.4086
3819.4488,0.082618,0,0,0,0,0.135218,0.9,2.66,0.0212852,0,0.611,114.9798,1.3366
3819.6012,0.082871,0,0,0,0,0.136362,0.9,2.66,0.0212846,0,0.6077,114.9834,1.3335
3819.7536,0.080963,0,0,0,0,0.138066,0.9,2.66,0.0212841,0,0.5864,114.9869,1.3286
3819.906,0.07575,0,0,0,0,0.123882,0.9,2.66,0.0212835,0,0.6115,114.9904,1.3727
3820.0584,0.076411,0,0,0,0,0.128403,0.9,2.66,0.021283,0,0.5951,114.994,1.344
3820.2108,0.079504,0,0,0,0,0.135218,0.9,2.66,0.0212824,0,0.588,114.9975,1.3449
3820.3632,0.077368,0,0,0,0,0.117637,0.9,2.66,0.0212819,0,0.6577,115.001,1.3105
3820.5156,0.079014,0,0,0,0,0.115911,0.9,2.66,0.0212813,0,0.6817,115.0046,1.3186
3820.668,0.081242,0,0,0,0,0.116477,0.9,2.66,0.0212808,0,0.6975,115.0081,1.3141
3820.8204,0.079845,0,0,0,0,0.108533,0.9,2.66,0.0212802,0,0.7357,115.0116,1.3336
3820.9728,0.078351,0,0,0,0,0.109658,0.9,2.66,0.0212797,0,0.7145,115.0151,1.4336
3821.1252,0.077412,0,0,0,0,0.118171,0.9,2.66,0.0212791,0,0.6551,115.0187,1.4016
3821.2776,0.074116,0,0,0,0,0.113075,0.9,2.66,0.0212786,0,0.6555,115.0222,1.389
3821.43,0.07581,0,0,0,0,0.153356,0.9,2.66,0.021278,0,0.4943,115.0257,1.4052
3821.5824,0.078505,0,0,0,0,0.161353,0.9,2.66,0.0212775,0,0.4865,115.0293,1.5054
3821.7348,0.082075,0,0,0,0,0.144341,0.9,2.66,0.0212769,0,0.5686,115.0328,1.4642
3821.8872,0.080912,0,0,0,0,0.137509,0.9,2.66,0.0212764,0,0.5884,115.0363,1.4987
3822.0396,0.079097,0,0,0,0,0.143174,0.9,2.66,0.0212758,0,0.5525,115.0399,1.5582
3822.192,0.081879,0,0,0,0,0.142047,0.9,2.66,0.0212753,0,0.5764,115.0434,1.6247
3822.3444,0.087683,0,0,0,0,0.141478,0.9,2.66,0.0212747,0,0.6198,115.0469,1.604
3822.4968,0.089975,0,0,0,0,0.164175,0.9,2.66,0.0212742,0,0.548,115.0505,1.619
3822.6492,0.08902,0,0,0,0,0.178958,0.9,2.66,0.0212736,0,0.4974,115.054,1.596
3822.8016,0.089295,0,0,0,0,0.169898,0.9,2.66,0.0212731,0,0.5256,115.0575,1.5629
3822.954,0.07844,0,0,0,0,0.127329,0.9,2.66,0.0212725,0,0.616,115.0611,1.5688
3823.1064,0.076546,0,0,0,0,0.12557,0.9,2.66,0.021272,0,0.6096,115.0646,1.6645
3823.2588,0.080432,0,0,0,0,0.117624,0.9,2.66,0.0212714,0,0.6838,115.0681,1.5051
3823.4112,0.07982,0,0,0,0,0.121586,0.9,2.66,0.0212709,0,0.6565,115.0717,1.3069
3823.5636,0.072162,0,0,0,0,0.106838,0.9,2.66,0.0212703,0,0.6754,115.0752,1.1312
3823.716,0.066435,0,0,0,0,0.101711,0.9,2.66,0.0212698,0,0.6532,115.0787,1.1093
3823.8684,0.068735,0,0,0,0,0.1227,0.9,2.66,0.0212692,0,0.5602,115.0823,1.0715
3824.0208,0.070926,0,0,0,0,0.117053,0.9,2.66,0.0212687,0,0.6059,115.0858,1.1698
3824.1732,0.076584,0,0,0,0,0.122152,0.9,2.66,0.0212681,0,0.627,115.0893,1.2358
3824.3256,0.080032,0,0,0,0,0.117052,0.9,2.66,0.0212676,0,0.6837,115.0929,1.2065
3824.478,0.075867,0,0,0,0,0.101725,0.9,2.66,0.021267,0,0.7458,115.0964,1.2251
3824.6304,0.083041,0,0,0,0,0.14029,0.9,2.66,0.0212665,0,0.5919,115.0999,1.2116
3824.7828,0.086733,0,0,0,0,0.14715,0.9,2.66,0.0212659,0,0.5894,115.1035,1.219
3824.9352,0.091744,0,0,0,0,0.156238,0.9,2.66,0.0212654,0,0.5872,115.107,1.2387
3825.0876,0.09314,0,0,0,0,0.161357,0.9,2.66,0.0212648,0,0.5772,115.1105,1.1657
3825.24,0.08711,0,0,0,0,0.141503,0.9,2.66,0.0212643,0,0.6156,115.1141,1.3078
3825.3924,0.080242,0,0,0,0,0.128426,0.9,2.66,0.0212637,0,0.6248,115.1176,1.3172
3825.5448,0.077458,0,0,0,0,0.118763,0.9,2.66,0.0212632,0,0.6522,115.1211,1.3018
3825.6972,0.079012,0,0,0,0,0.123857,0.9,2.66,0.0212626,0,0.6379,115.1247,1.3022
3825.8496,0.080745,0,0,0,0,0.101166,0.9,2.66,0.0212621,0,0.7981,115.1282,1.2747
3826.002,0.089858,0,0,0,0,0.121564,0.9,2.66,0.0212615,0,0.7392,115.1317,1.2644
3826.1544,0.087864,0,0,0,0,0.117051,0.9,2.66,0.021261,0,0.7506,115.1353,1.2462
3826.3068,0.084809,0,0,0,0,0.122152,0.9,2.66,0.0212604,0,0.6943,115.1388,1.2481
3826.4592,0.081844,0,0,0,0,0.114215,0.9,2.66,0.0212599,0,0.7166,115.1423,1.3118
3826.6116,0.087633,0,0,0,0,0.127823,0.9,2.66,0.0212593,0,0.6856,115.1459,1.2404
3826.764,0.094098,0,0,0,0,0.143162,0.9,2.66,0.0212588,0,0.6573,115.1494,1.2288
3826.9164,0.09266,0,0,0,0,0.118782,0.9,2.66,0.0212582,0,0.7801,115.1529,1.2427
3827.0688,0.092772,0,0,0,0,0.119318,0.9,2.66,0.0212577,0,0.7775,115.1565,1.1884
3827.2212,0.09078,0,0,0,0,0.117616,0.9,2.66,0.0212571,0,0.7718,115.16,1.2445
3827.3736,0.088164,0,0,0,0,0.123288,0.9,2.66,0.0212566,0,0.7151,115.1635,1.2689
3827.526,0.083633,0,0,0,0,0.12897,0.9,2.66,0.021256,0,0.6485,115.1671,1.2364
3827.6784,0.075175,0,0,0,0,0.12387,0.9,2.66,0.0212555,0,0.6069,115.1706,1.2235
3827.8308,0.072886,0,0,0,0,0.11138,0.9,2.66,0.0212549,0,0.6544,115.1741,1.2458
3827.9832,0.078686,0,0,0,0,0.132926,0.9,2.66,0.0212544,0,0.592,115.1777,1.2648
3828.1356,0.088869,0,0,0,0,0.118201,0.9,2.66,0.0212538,0,0.7518,115.1812,1.2904
3828.288,0.099713,0,0,0,0,0.130098,0.9,2.66,0.0212533,0,0.7664,115.1847,1.3202
3828.4404,0.088004,0,0,0,0,0.134086,0.9,2.66,0.0212527,0,0.6563,115.1883,1.2124
3828.5928,0.0736,0,0,0,0,0.136928,0.9,2.66,0.0212522,0,0.5375,115.1918,1.2437
3828.7452,0.071948,0,0,0,0,0.141471,0.9,2.66,0.0212516,0,0.5086,115.1953,1.1385
3828.8976,0.069219,0,0,0,0,0.131831,0.9,2.66,0.0212511,0,0.5251,115.1989,1.1509
3829.05,0.072073,0,0,0,0,0.150544,0.9,2.66,0.0212505,0,0.4788,115.2024,1.1959
3829.2024,0.072682,0,0,0,0,0.13468,0.9,2.66,0.02125,0,0.5397,115.2059,1.2625
3829.3548,0.076296,0,0,0,0,0.14998,0.9,2.66,0.0212494,0,0.5087,115.2095,1.366
3829.5072,0.070574,0,0,0,0,0.132977,0.9,2.66,0.0212489,0,0.5307,115.213,1.2268
3829.6596,0.069682,0,0,0,0,0.130117,0.9,2.66,0.0212483,0,0.5355,115.2165,1.2315
3829.812,0.06762,0,0,0,0,0.108551,0.9,2.66,0.0212478,0,0.6229,115.2201,1.2278
3829.9644,0.068122,0,0,0,0,0.103983,0.9,2.66,0.0212472,0,0.6551,115.2236,1.2222
3830.1168,0.068945,0,0,0,0,0.103977,0.9,2.66,0.0212467,0,0.6631,115.2271,1.2273
3830.2692,0.071484,0,0,0,0,0.113624,0.9,2.66,0.0212461,0,0.6291,115.2307,1.3178
3830.4216,0.074978,0,0,0,0,0.127255,0.9,2.66,0.0212456,0,0.5892,115.2342,1.4244
3830.574,0.080108,0,0,0,0,0.111952,0.9,2.66,0.021245,0,0.7156,115.2377,1.3977
3830.7264,0.090401,0,0,0,0,0.132927,0.9,2.66,0.0212445,0,0.6801,115.2413,1.3976
3830.8788,0.08713,0,0,0,0,0.119336,0.9,2.66,0.021244,0,0.7301,115.2448,1.3839
3831.0312,0.079432,0,0,0,0,0.117616,0.9,2.66,0.0212434,0,0.6753,115.2483,1.3844
3831.1836,0.081688,0,0,0,0,0.130665,0.9,2.66,0.0212429,0,0.6252,115.2519,1.3573
3831.336,0.079177,0,0,0,0,0.106282,0.9,2.66,0.0212423,0,0.745,115.2554,1.3629
3831.4884,0.086171,0,0,0,0,0.13065,0.9,2.66,0.0212418,0,0.6596,115.2589,1.4134
3831.6408,0.092086,0,0,0,0,0.131249,0.9,2.66,0.0212412,0,0.7016,115.2625,1.3797
3831.7932,0.094448,0,0,0,0,0.121604,0.9,2.66,0.0212407,0,0.7767,115.266,1.374
3831.9456,0.086232,0,0,0,0,0.104,0.9,2.66,0.0212401,0,0.8292,115.2695,1.4006
3832.098,0.096419,0,0,0,0,0.132349,0.9,2.66,0.0212396,0,0.7285,115.2731,1.4224
3832.2504,0.09535,0,0,0,0,0.102312,0.9,2.66,0.021239,0,0.932,115.2766,1.3612
3832.4028,0.091522,0,0,0,0,0.127807,0.9,2.66,0.0212385,0,0.7161,115.2802,1.3448
3832.5552,0.082197,0,0,0,0,0.113088,0.9,2.66,0.0212379,0,0.7268,115.2837,1.2098
3832.7076,0.085487,0,0,0,0,0.127822,0.9,2.66,0.0212374,0,0.6688,115.2872,1.1252
3832.86,0.090708,0,0,0,0,0.134083,0.9,2.66,0.0212368,0,0.6765,115.2907,1.1687
3833.0124,0.082619,0,0,0,0,0.102882,0.9,2.66,0.0212363,0,0.803,115.2943,1.246
3833.1648,0.085032,0,0,0,0,0.124404,0.9,2.66,0.0212357,0,0.6835,115.2978,1.252
3833.3172,0.089993,0,0,0,0,0.11819,0.9,2.66,0.0212352,0,0.7614,115.3014,1.306
3833.4696,0.099665,0,0,0,0,0.130665,0.9,2.66,0.0212346,0,0.7627,115.3049,1.2887
3833.622,0.099039,0,0,0,0,0.130114,0.9,2.66,0.0212341,0,0.7612,115.3084,1.2602
3833.7744,0.094063,0,0,0,0,0.128411,0.9,2.66,0.0212335,0,0.7325,115.312,1.298
3833.9268,0.091487,0,0,0,0,0.127274,0.9,2.66,0.021233,0,0.7188,115.3155,1.3183
3834.0792,0.089457,0,0,0,0,0.12557,0.9,2.66,0.0212324,0,0.7124,115.319,1.3085
3834.2316,0.089643,0,0,0,0,0.122731,0.9,2.66,0.0212319,0,0.7304,115.3226,1.3016
3834.384,0.090676,0,0,0,0,0.11762,0.9,2.66,0.0212313,0,0.7709,115.3261,1.2984
3834.5364,0.094307,0,0,0,0,0.130665,0.9,2.66,0.0212308,0,0.7217,115.3296,1.2736
3834.6888,0.090885,0,0,0,0,0.135221,0.9,2.66,0.0212302,0,0.6721,115.3332,1.2853
3834.8412,0.08159,0,0,0,0,0.125013,0.9,2.66,0.0212297,0,0.6527,115.3367,1.2522
3834.9936,0.076887,0,0,0,0,0.110247,0.9,2.66,0.0212291,0,0.6974,115.3402,1.2499
3835.146,0.087583,0,0,0,0,0.169808,0.9,2.66,0.0212286,0,0.5158,115.3438,1.2049
3835.2984,0.086894,0,0,0,0,0.144919,0.9,2.66,0.021228,0,0.5996,115.3473,1.1745
3835.4508,0.078996,0,0,0,0,0.128998,0.9,2.66,0.0212275,0,0.6124,115.3508,1.1343
3835.6032,0.077402,0,0,0,0,0.166996,0.9,2.66,0.0212269,0,0.4635,115.3544,1.1247
3835.7556,0.08145,0,0,0,0,0.250459,0.9,2.66,0.0212264,0,0.3252,115.3579,1.2
3835.908,0.07917,0,0,0,0,0.160913,0.9,2.66,0.0212258,0,0.492,115.3614,1.2541
3836.0604,0.070006,0,0,0,0,0.070006,0.9,2.66,0.0212253,0,1,115.365,1.2375
3836.2128,0.086566,0,0,0,0,0.131169,0.9,2.66,0.0212248,0,0.66,115.3685,1.1815
3836.3652,0.083974,0,0,0,0,0.139762,0.9,2.66,0.0212242,0,0.6008,115.372,1.1449
3836.5176,0.073125,0,0,0,0,0.135801,0.9,2.66,0.0212237,0,0.5385,115.3756,1.0637
3836.67,0.066256,0,0,0,0,0.131256,0.9,2.66,0.0212231,0,0.5048,115.3791,1.1687
3836.8224,0.068898,0,0,0,0,0.12898,0.9,2.66,0.0212226,0,0.5342,115.3827,1.2195
3836.9748,0.070231,0,0,0,0,0.098336,0.9,2.66,0.021222,0,0.7142,115.3862,1.1922
3837.1272,0.075029,0,0,0,0,0.116454,0.9,2.66,0.0212215,0,0.6443,115.3897,1.0998
3837.2796,0.069462,0,0,0,0,0.113073,0.9,2.66,0.0212209,0,0.6143,115.3933,1.0343
3837.432,0.067915,0,0,0,0,0.134063,0.9,2.66,0.0212204,0,0.5066,115.3968,1.0379
3837.5844,0.077024,0,0,0,0,0.14544,0.9,2.66,0.0212198,0,0.5296,115.4003,1.0558
3837.7368,0.092592,0,0,0,0,0.142617,0.9,2.66,0.0212193,0,0.6492,115.4039,1.3571
3837.8892,0.095794,0,0,0,0,0.148855,0.9,2.66,0.0212187,0,0.6435,115.4074,1.4171
3838.0416,0.094565,0,0,0,0,0.134678,0.9,2.66,0.0212182,0,0.7022,115.4109,1.3324
3838.194,0.096168,0,0,0,0,0.144306,0.9,2.66,0.0212176,0,0.6664,115.4145,1.404
3838.3464,0.09449,0,0,0,0,0.155667,0.9,2.66,0.0212171,0,0.607,115.418,1.3459
3838.4988,0.090268,0,0,0,0,0.152277,0.9,2.66,0.0212165,0,0.5928,115.4215,1.2504
3838.6512,0.080282,0,0,0,0,0.159649,0.9,2.66,0.021216,0,0.5029,115.4251,1.2219
3838.8036,0.074375,0,0,0,0,0.146041,0.9,2.66,0.0212154,0,0.5093,115.4286,1.3154
3838.956,0.082225,0,0,0,0,0.154534,0.9,2.66,0.0212149,0,0.5321,115.4322,1.3289
3839.1084,0.094373,0,0,0,0,0.150573,0.9,2.66,0.0212143,0,0.6268,115.4357,1.3426
3839.2608,0.10015,0,0,0,0,0.143759,0.9,2.66,0.0212138,0,0.6967,115.4392,1.3506
3839.4132,0.093654,0,0,0,0,0.128997,0.9,2.66,0.0212132,0,0.726,115.4428,1.3493
3839.5656,0.084821,0,0,0,0,0.136921,0.9,2.66,0.0212127,0,0.6195,115.4463,1.339
3839.718,0.078065,0,0,0,0,0.126718,0.9,2.66,0.0212121,0,0.6161,115.4498,1.2507
3839.8704,0.081068,0,0,0,0,0.126705,0.9,2.66,0.0212116,0,0.6398,115.4534,1.2516
3840.0228,0.090239,0,0,0,0,0.120463,0.9,2.66,0.0212111,0,0.7491,115.4569,1.3313
3840.1752,0.09489,0,0,0,0,0.11705,0.9,2.66,0.0212105,0,0.8107,115.4604,1.303
3840.3276,0.095361,0,0,0,0,0.123855,0.9,2.66,0.02121,0,0.7699,115.464,1.2935
3840.48,0.090328,0,0,0,0,0.121594,0.9,2.66,0.0212094,0,0.7429,115.4675,1.2648
3840.6324,0.084429,0,0,0,0,0.104568,0.9,2.66,0.0212089,0,0.8074,115.4711,1.2725
3840.7848,0.088456,0,0,0,0,0.134052,0.9,2.66,0.0212083,0,0.6599,115.4746,1.2765
3840.9372,0.088409,0,0,0,0,0.149412,0.9,2.66,0.0212078,0,0.5917,115.4781,1.272
3841.0896,0.089739,0,0,0,0,0.14092,0.9,2.66,0.0212072,0,0.6368,115.4817,1.2696
3841.242,0.087397,0,0,0,0,0.132398,0.9,2.66,0.0212067,0,0.6601,115.4852,1.2891
3841.3944,0.088555,0,0,0,0,0.122173,0.9,2.66,0.0212061,0,0.7248,115.4887,1.2849
3841.5468,0.087691,0,0,0,0,0.094355,0.9,2.66,0.0212056,0,0.9294,115.4923,1.2703
3841.6992,0.06084,0,0,0,0,0.06084,0.9,2.66,0.021205,0,1,115.4958,1.2805
3841.8516,0.046042,0,0,0,0,0.046042,0.9,2.66,0.0212045,0,1,115.4994,1.1546
3842.004,0.065316,0,0,0,0,0.065316,0.9,2.66,0.0212039,0,1,115.5029,0.8226
3842.1564,0.032122,0.8432,0,0.0003,0.0001,0.032122,0.9,2.71,0.0212034,0,1,115.5064,0.6509
3842.3088,0,1,0,0.1169,0.0581,0,0.9,2.71,0.0212028,0,1,115.51,0.3258
3842.4612,0.020375,1,0,1.0297,0.5848,0.020375,0.9,2.71,0.0212023,0,1,115.5135,0.2389
3842.6136,0.037382,1,0,0.0095,0.0041,0.070652,0.9,2.71,0.0212017,0,0.5291,115.517,0.5096
3842.766,0.057937,0.28,0,0,0,0.057937,0.9,2.66,0.0212012,0,1,115.5206,0.8749
3842.9184,0.089731,0,0,0,0,0.089731,0.9,2.66,0.0212006,0,1,115.5241,1.0278
3843.0708,0.09541,0,0,0,0,0.098284,0.9,2.66,0.0212001,0,0.9708,115.5276,1.072
3843.2232,0.08184,0,0,0,0,0.08184,0.9,2.66,0.0211996,0,1,115.5312,1.0686
3843.3756,0.08988,0,0,0,0,0.121494,0.9,2.66,0.021199,0,0.7398,115.5347,1.1451
3843.528,0.091262,0,0,0,0,0.110242,0.9,2.66,0.0211985,0,0.8278,115.5383,1.2627
3843.6804,0.08692,0,0,0,0,0.098879,0.9,2.66,0.0211979,0,0.8791,115.5418,1.2565
3843.8328,0.087255,0,0,0,0,0.101133,0.9,2.66,0.0211974,0,0.8628,115.5453,1.2158
3843.9852,0.093032,0,0,0,0,0.116457,0.9,2.66,0.0211968,0,0.7989,115.5489,1.2122
3844.1376,0.094056,0,0,0,0,0.134635,0.9,2.66,0.0211963,0,0.6986,115.5524,1.2368
3844.29,0.089695,0,0,0,0,0.128985,0.9,2.66,0.0211957,0,0.6954,115.5559,1.2005
3844.4424,0.085997,0,0,0,0,0.103443,0.9,2.66,0.0211952,0,0.8313,115.5595,1.1994
3844.5948,0.091529,0,0,0,0,0.124404,0.9,2.66,0.0211946,0,0.7357,115.563,1.2235
3844.7472,0.092985,0,0,0,0,0.14032,0.9,2.66,0.0211941,0,0.6627,115.5665,1.2642
